string_id	string_id_alias	uniprot_alias
653	4932.YCR021C	HSP30	HSP30
654	4932.YCR022C	YCR2	YCR2
655	4932.YCR023C	YCR023C	YCR3
656	4932.YCR024C	YCR024C	SYNM
657	4932.YCR024C-A	PMP1	PMP1
658	4932.YCR024C-B	YCR024C-B	YC204
659	4932.YCR025C	YCR25C	YCR5
660	4932.YCR026C	NPP1	NPP1
661	4932.YCR027C	RHB1	RHEB
662	4932.YCR028C	FEN2	FEN2
663	4932.YCR028C-A	RIM1	RIM1
664	4932.YCR030C	SYP1	SYP1
665	4932.YCR031C	S14A	S14A
666	4932.YCR032W	BPH1	BPH1
667	4932.YCR033W	SNT1	SNT1
668	4932.YCR034W	ELO2	FEN1
669	4932.YCR035C	RRP43	RRP43
670	4932.YCR036W	RK	RK
671	4932.YCR037C	PHO87	PHO87
672	4932.YCR038C	BUD5	BUD5
673	4932.YCR038W-A	YCR038W-A	YC038
674	4932.YCR042C	TAF2	TAF2
675	4932.YCR043C	YCR043C	YCT3
676	4932.YCR044C	PER1	PER1
677	4932.YCR045C	RRT12	RRT12
678	4932.YCR045W-A	YCR045W-A	YC045
679	4932.YCR046C	IMG1	IMG1
680	4932.YCR047C	BUD23	BUD23
681	4932.YCR047W-A	YCR047W-A	YC047
682	4932.YCR048W	ARE1	ARE1
683	4932.YCR049C	YCR049C	YCT9
684	4932.YCR050C	YCR050C	YCU0
685	4932.YCR051W	YCR051W	YCU1
686	4932.YCR052W	RSC6	RSC6
687	4932.YCR053W	TS	TS
688	4932.YCR054C	CTR86	CTR86
689	4932.YCR057C	UTP1	UTP1
690	4932.YCR059C	YIH1	YIH1
691	4932.YCR060W	TAH1	TAH1
692	4932.YCR061W	YCR061W	YCV1
693	4932.YCR063W	BUD31	BUD31
694	4932.YCR064C	YCR064C	YCV4
695	4932.YCR065W	HCM1	HCM1
696	4932.YCR066W	RAD18	RAD18
697	4932.YCR067C	SED4	SED4
698	4932.YCR068W	ATG15	ATG15
699	4932.YCR069W	CPR4	SCC3
700	4932.YCR071C	IMG2	IMG2
701	4932.YCR072C	RSA4	NLE1
702	4932.YCR073C	SSK22	SSK22
703	4932.YCR073W-A	SOL2	SOL2
704	4932.YCR075C	ERS1	ERS1
705	4932.YCR075W-A	EGO2	YC075
706	4932.YCR076C	FUB1	FUB1
707	4932.YCR077C	PAT1	PAT1
708	4932.YCR079W	PTC6	PDP2
709	4932.YCR081W	SRB8	SRB8
710	4932.YCR082W	AHC2	AHC2
711	4932.YCR083W	TRX3	TRX3
712	4932.YCR084C	TUP1	TUP1
713	4932.YCR085W	YCR085W	YCX5
714	4932.YCR086W	CSM1	CSM1
715	4932.YCR087C-A	YCR087C-A	YC16
716	4932.YCR087W	YCR087W	YCX7
717	4932.YCR088W	ABP1	ABP1
718	4932.YCR089W	FIG2	FIG2
719	4932.YCR090C	YCR090C	YCY0
720	4932.YCR091W	KIN82	KIN82
721	4932.YCR092C	MSH3	MSH3
722	4932.YCR093W	CDC39	NOT1
723	4932.YCR094W	CDC50	CDC50
724	4932.YCR095C	OCA4	OCA4
725	4932.YCR096C	HMRA2	HMRA2
726	4932.YCR097W	YCR097W	HMRA1
727	4932.YCR097W-A	YCR097W-A	YC097
728	4932.YCR098C	GIT1	GIT1
729	4932.YCR099C	YCR099C	YCY9
730	4932.YCR100C	YCR100C	YCZ0
731	4932.YCR101C	YCR101C	YCZ1
732	4932.YCR102C	YCR102C	YCZ2
733	4932.YCR102W-A	YCR102W-A	YC102
734	4932.YCR104W	PAU3	PAU3
735	4932.YCR105W	ADH7	ADH7
736	4932.YCR106W	RDS1	RDS1
737	4932.YCR107W	AAD3	AAD3
738	4932.YDL001W	RMD1	RMD1
739	4932.YDL002C	NHP10	NHP10
740	4932.YDL003W	MCD1	SCC1
741	4932.YDL004W	ATP16	ATPD
742	4932.YDL005C	MED2	MED2
743	4932.YDL006W	PTC1	PP2C1
744	4932.YDL007W	RPT2	PRS4
745	4932.YDL008W	APC11	APC11
746	4932.YDL009C	YDL009C	YD009
747	4932.YDL010W	GRX6	GLRX6
748	4932.YDL011C	YDL011C	YD011
749	4932.YDL012C	YDL012C	YD012
750	4932.YDL013W	SLX5	SLX5
751	4932.YDL014W	NOP1	NOP1
752	4932.YDL015C	TSC13	TECR
753	4932.YDL016C	YDL016C	YD016
754	4932.YDL017W	SAS1	SAS1
755	4932.YDL018C	ERP3	ERP3
756	4932.YDL019C	OSH2	OSH2
757	4932.YDL020C	RPN4	RPN4
758	4932.YDL021W	GPM2	PMG2
759	4932.YDL022C-A	SR3	YD022
760	4932.YDL022W	GPD1	GPD1
761	4932.YDL023C	YDL023C	YD023
762	4932.YDL024C	DIA3	PPAD
763	4932.YDL025C	RTK1	RTK1
764	4932.YDL026W	YDL026W	YDL26
765	4932.YDL027C	MRX9	MRX9
766	4932.YDL028C	MPS1	MPS1
767	4932.YDL029W	ARP2	ARP2
768	4932.YDL030W	PRP9	PRP9
769	4932.YDL031W	DBP10	DBP10
770	4932.YDL032W	YDL032W	YD032
771	4932.YDL033C	SLM3	MTU1
772	4932.YDL034W	YDL034W	YD034
773	4932.YDL035C	GPR1	GPR1
774	4932.YDL036C	PUS9	PUS9
775	4932.YDL037C	BSC1	BSC1
776	4932.YDL039C	PRM7	PRM7
777	4932.YDL040C	NAT1	NAT1
778	4932.YDL041W	YDL041W	YD041
779	4932.YDL042C	SIR2	SIR2
780	4932.YDL043C	PRP11	PRP11
781	4932.YDL044C	MTF2	MTF2
782	4932.YDL045C	FAD1	FAD1
783	4932.YDL045W-A	MRP10	MRP10
784	4932.YDL046W	NPC2	NPC2
785	4932.YDL047W	SIT4	PP11
786	4932.YDL048C	STP4	STP4
787	4932.YDL049C	KNH1	KNH1
788	4932.YDL050C	YDL050C	YD050
789	4932.YDL051W	LHP1	LHP1
790	4932.YDL052C	SLC1	PLSC
791	4932.YDL053C	PBP4	PBP4
792	4932.YDL054C	MCH1	MCH1
793	4932.YDL055C	PSA1	PSA1
794	4932.YDL056W	MBP1	MBP1
795	4932.YDL057W	YDL057W	YD057
796	4932.YDL058W	USO1	USO1
797	4932.YDL059C	RAD59	RAD59
798	4932.YDL060W	TSR1	TSR1
799	4932.YDL061C	S36	S36
800	4932.YDL062W	YDL062W	YD062
801	4932.YDL063C	SYO1	SYO1
802	4932.YDL064W	UBC9	UBC9
803	4932.YDL065C	PEX19	PEX19
804	4932.YDL066W	IDP1	IDHP
805	4932.YDL067C	COX9	COX9
806	4932.YDL068W	YDL068W	YD068
807	4932.YDL069C	CBS1	CBS1
808	4932.YDL070W	BDF2	BDF2
809	4932.YDL071C	YDL071C	YD071
810	4932.YDL072C	YET3	YET3
811	4932.YDL073W	AHK1	YD073
812	4932.YDL074C	BRE1	BRE1
813	4932.YDL075W	RPL34A	YL28
814	4932.YDL076C	RXT3	RXT3
815	4932.YDL077C	VAM6	VAM6
816	4932.YDL078C	MDH3	MDHP
817	4932.YDL079C	MRK1	MRK1
818	4932.YDL080C	THI3	THI3
819	4932.YDL081C	RPP1A	RPA1
820	4932.YDL082W	RPL13A	RL13A
821	4932.YDL083C	S9	S9
822	4932.YDL084W	SUB2	SUB2
823	4932.YDL085C-A	YDL085C-A	YD85C
824	4932.YDL085W	NDE2	NDH2
825	4932.YDL086W	YDL086W	DLHH
826	4932.YDL087C	LUC7	LUC7
827	4932.YDL088C	ASM4	NUP59
828	4932.YDL089W	NUR1	NUR1
829	4932.YDL090C	RAM1	FNTB
830	4932.YDL091C	UBX3	UBX3
831	4932.YDL092W	SRP14	SRP14
832	4932.YDL093W	PMT5	PMT5
833	4932.YDL094C	YDL094C	YD094
834	4932.YDL095W	PMT1	PMT1
835	4932.YDL096C	OPI6	OPI6
836	4932.YDL097C	RPN6	RPN6
837	4932.YDL098C	SNU23	SNU23
838	4932.YDL099W	BUG1	BUG1
839	4932.YDL100C	GET3	GET3
840	4932.YDL101C	DUN1	DUN1
841	4932.YDL102W	TEX1	TEX1
842	4932.YDL103C	QRI1	UAP1
843	4932.YDL104C	QRI7	QRI7
844	4932.YDL105W	NSE4	NSE4
845	4932.YDL106C	PHO2	PHO2
846	4932.YDL107W	MSS2	MSS2
847	4932.YDL108W	KIN28	KIN28
848	4932.YDL109C	YDL109C	YD109
849	4932.YDL110C	TMA17	TMA17
850	4932.YDL111C	RRP42	RRP42
851	4932.YDL112W	TRM3	TRM3
852	4932.YDL113C	ATG20	ATG20
853	4932.YDL114W	YDL114W	YD114
854	4932.YDL114W-A	YDL14	YDL14
855	4932.YDL115C	IWR1	IWR1
856	4932.YDL116W	NUP84	NUP84
857	4932.YDL117W	CYK3	CYK3
858	4932.YDL118W	YDL118W	YD118
859	4932.YDL119C	HEM25	S2538
860	4932.YDL120W	YFH1	FRDA
861	4932.YDL121C	YDL121C	EXP1
862	4932.YDL122W	UBP1	UBP1
863	4932.YDL123W	SNA4	SNA4
864	4932.YDL124W	YDL124W	KAR
865	4932.YDL125C	HNT1	HNT1
866	4932.YDL126C	CDC48	CDC48
867	4932.YDL127W	PCL2	PCL2
868	4932.YDL128W	VCX1	VCX1
869	4932.YDL129W	YDL129W	YD129
870	4932.YDL130W	RPP1B	RLA3
871	4932.YDL130W-A	STF1	STF1
872	4932.YDL131W	LYS21	HOSM
873	4932.YDL132W	CDC53	CDC53
874	4932.YDL133C-A	RPL41B	YL41
875	4932.YDL133W	SRF1	SRF1
876	4932.YDL134C	PPH21	PP2A1
877	4932.YDL135C	RDI1	GDIR
878	4932.YDL136W	RPL35B	RL35A
879	4932.YDL137W	ARF2	ARF2
880	4932.YDL138W	RGT2	RGT2
881	4932.YDL139C	SCM3	SCM3
882	4932.YDL140C	RPO21	RPB1
883	4932.YDL141W	BPL1	BPL1
884	4932.YDL142C	CRD1	CRD1
885	4932.YDL143W	CCT4	TCPD
886	4932.YDL144C	YDL144C	YD144
887	4932.YDL145C	RET1	COPA
888	4932.YDL146W	LDB17	LDB17
889	4932.YDL147W	RPN5	RPN5
890	4932.YDL148C	UTP2	UTP2
891	4932.YDL149W	ATG9	ATG9
892	4932.YDL150W	RPC53	RPC4
893	4932.YDL151C	BUD30	BUD30
894	4932.YDL152W	YDL152W	YD152
895	4932.YDL153C	UTP3	SAS10
896	4932.YDL154W	MSH5	MSH5
897	4932.YDL155W	CLB3	CG23
898	4932.YDL156W	CMR1	CMR1
899	4932.YDL157C	YDL157C	YD157
900	4932.YDL158C	YDL158C	YD158
901	4932.YDL159W	YDL159W	STE7
902	4932.YDL159W-A	YDL159W-A	YD159
903	4932.YDL160C	DHH1	DHH1
904	4932.YDL160C-A	MHF2	CENPX
905	4932.YDL161W	ENT1	ENT1
906	4932.YDL162C	YDL162C	YD162
907	4932.YDL163W	YDL163W	YD163
908	4932.YDL164C	CDC9	DNLI1
909	4932.YDL165W	CDC36	NOT2
910	4932.YDL166C	FAP7	KAD6
911	4932.YDL167C	NRP1	NRP1
912	4932.YDL168W	SFA1	FDH
913	4932.YDL169C	UGX2	UGX2
914	4932.YDL170W	UGA3	UGA3
915	4932.YDL171C	GLT1	GLT1
916	4932.YDL172C	YDL172C	YD172
917	4932.YDL173W	PAR32	PAR32
918	4932.YDL174C	DLD1	DLD1
919	4932.YDL175C	AIR2	AIR2
920	4932.YDL176W	YDL176W	YD176
921	4932.YDL177C	YDL177C	YD177
922	4932.YDL178W	DLD2	DLD2
923	4932.YDL179W	PCL9	PCL9
924	4932.YDL180W	YDL180W	YD180
925	4932.YDL181W	INH1	ATIF
926	4932.YDL182W	LYS20	HOSC
927	4932.YDL183C	YDL183C	YD183
928	4932.YDL184C	RPL41B	YL41
929	4932.YDL185C-A	YDL185C-A	YD85A
930	4932.YDL186W	YDL186W	YD186
931	4932.YDL187C	YDL187C	YD187
932	4932.YDL188C	PPH22	PP2A2
933	4932.YDL189W	RBS1	RBS1
934	4932.YDL190C	UFD2	UFD2
935	4932.YDL191W	RPL35A	L35A
936	4932.YDL192W	ARF1	ARF1
937	4932.YDL193W	NUS1	UPPS
938	4932.YDL194W	SNF3	SNF3
939	4932.YDL195W	SEC31	SEC31
940	4932.YDL197C	ASF2	ASF2
941	4932.YDL198C	SHM1	GGC1
942	4932.YDL199C	YDL199C	YD199
943	4932.YDL200C	MGT1	MGMT
944	4932.YDL201W	TRM8	TRMB
945	4932.YDL202W	RM11	RM11
946	4932.YDL203C	ACK1	ACK1
947	4932.YDL204W	RTN2	RTN2
948	4932.YDL205C	HEM3	HEM3
949	4932.YDL206W	YDL206W	YD206
950	4932.YDL207W	GLE1	GLE1
951	4932.YDL208W	NHP2	NHP2
952	4932.YDL209C	CWC2	CWC2
953	4932.YDL210W	UGA4	UGA4
954	4932.YDL211C	YDL211C	YD211
955	4932.YDL212W	SHR3	SHR3
956	4932.YDL213C	NOP6	NOP6
957	4932.YDL214C	PRR2	PRR2
958	4932.YDL215C	GDH2	DHE2
959	4932.YDL216C	RRI1	CSN5
960	4932.YDL217C	TIM22	TIM22
961	4932.YDL218W	YDL218W	YD218
962	4932.YDL219W	DTD	DTD
963	4932.YDL220C	CDC13	CDC13
964	4932.YDL221W	YDL221W	YD221
965	4932.YDL222C	FMP45	FMP45
966	4932.YDL223C	HBT1	HBT1
967	4932.YDL224C	WHI4	WHI4
968	4932.YDL225W	SHS1	SHS1
969	4932.YDL226C	GCS1	GCS1
970	4932.YDL227C	HO	HO
971	4932.YDL228C	YDL228C	YD228
972	4932.YDL229W	SSB1	SSB1
973	4932.YDL230W	PTP1	PTP1
974	4932.YDL231C	BRE4	BRE4
975	4932.YDL232W	OST4	OST4
976	4932.YDL233W	MFG1	MFG1
977	4932.YDL234C	GYP7	GYP7
978	4932.YDL235C	YPD1	YPD1
979	4932.YDL236W	PHO13	PNPP
980	4932.YDL237W	AIM6	AIM6
981	4932.YDL238C	GUD1	GUAD
982	4932.YDL239C	ADY3	ADY3
983	4932.YDL240C-A	YDL240C-A	YD240
984	4932.YDL240W	LRG1	LRG1
985	4932.YDL241W	YDL241W	YD241
986	4932.YDL242W	YDL242W	YD242
987	4932.YDL243C	AAD4	AAD4
988	4932.YDL244W	THI13	THI13
989	4932.YDL245C	HXT15	HXT15
990	4932.YDL246C	SOR2	DHSO2
991	4932.YDL247W	YDL247W	MPH2
992	4932.YDL247W-A	YDL247W-A	YD247
993	4932.YDL248W	COS7	COS7
994	4932.YDR001C	NTH1	TREA
995	4932.YDR002W	YRB1	YRB1
996	4932.YDR003W	RCR2	RCR2
997	4932.YDR004W	RAD57	RAD57
998	4932.YDR005C	MAF1	MAF1
999	4932.YDR006C	SOK1	SOK1
1000	4932.YDR007W	TRP1	TRPF
1001	4932.YDR008C	YDR008C	YD008
1002	4932.YDR009W	GAL3	GAL3
1003	4932.YDR010C	YDR10	YDR10
1004	4932.YDR011W	SNQ2	SNQ2
1005	4932.YDR012W	YL2	YL2
1006	4932.YDR013W	PSF1	PSF1
1007	4932.YDR014W	RAD61	RAD61
1008	4932.YDR015C	YDR015C	YD015
1009	4932.YDR016C	DAD1	DAD1
1010	4932.YDR017C	KCS1	KCS1
1011	4932.YDR018C	YDR018C	YD018
1012	4932.YDR019C	GCV1	GCST
1013	4932.YDR020C	DAS2	DAS2
1014	4932.YDR021W	FAL1	FAL1
1015	4932.YDR022C	CIS1	CIS1
1016	4932.YDR023W	SES1	SYSC
1017	4932.YDR024W	FYV1	FYV1
1018	4932.YDR025W	YS12	YS12
1019	4932.YDR026C	NSI1	NSI1
1020	4932.YDR027C	VPS54	VPS54
1021	4932.YDR028C	REG1	REG1
1022	4932.YDR029W	YDR029W	YD029
1023	4932.YDR030C	RAD28	RAD28
1024	4932.YDR031W	MIX14	MIX14
1025	4932.YDR032C	PST2	PST2
1026	4932.YDR033W	MRH1	MRH1
1027	4932.YDR034C	YDR034C	LYS14
1028	4932.YDR034C-C	YDR034C-C	YD21A
1029	4932.YDR034C-D	YDR034C-D	YD21B
1030	4932.YDR034W-B	YDR034W-B	YD34B
1031	4932.YDR035W	ARO3	AROF
1032	4932.YDR036C	MRP5	HIBCH
1033	4932.YDR037W	KRS1	SYKC
1034	4932.YDR038C	ENA5	ATN5
1035	4932.YDR039C	ENA2	ATN2
1036	4932.YDR040C	ENA1	ATN1
1037	4932.YDR041W	RT10	RT10
1038	4932.YDR042C	YDR042C	YD042
1039	4932.YDR043C	NRG1	NRG1
1040	4932.YDR044W	HEM13	HEM6
1041	4932.YDR045C	RPC11	RPC10
1042	4932.YDR046C	PAP1	BAP3
1043	4932.YDR047W	POP3	POP3
1044	4932.YDR048C	YDR048C	YD048
1045	4932.YDR049W	VMS1	VMS1
1046	4932.YDR050C	TPI1	TPIS
1047	4932.YDR051C	DET1	DET1
1048	4932.YDR052C	DBF4	DBF4
1049	4932.YDR053W	YDR053W	YD053
1050	4932.YDR054C	CDC34	UBC3
1051	4932.YDR055W	PST1	PST1
1052	4932.YDR056C	EMC10	EMC10
1053	4932.YDR057W	YOS9	OS9
1054	4932.YDR058C	TGL2	TGL2
1055	4932.YDR059C	UBC5	UBC5
1056	4932.YDR060W	MAK21	MAK21
1057	4932.YDR061W	YDR061W	YD061
1058	4932.YDR062W	TSC1	TSC1
1059	4932.YDR063W	AIM7	AIM7
1060	4932.YDR064W	S15	S15
1061	4932.YDR065W	RRG1	RRG1
1062	4932.YDR066C	RTR2	RTR2
1063	4932.YDR067C	OCA6	OCA6
1064	4932.YDR068W	DOS2	DOS2
1065	4932.YDR069C	DOA4	UBP4
1066	4932.YDR070C	FMP16	FMP16
1067	4932.YDR071C	PAA1	PAA1
1068	4932.YDR072C	MIC2	MIC2
1069	4932.YDR073W	SNF11	SNF11
1070	4932.YDR074W	TPS2	TPS2
1071	4932.YDR075W	PPH3	PP4C
1072	4932.YDR076W	RAD55	RAD55
1073	4932.YDR077W	SED1	SED1
1074	4932.YDR078C	SHU2	SHU2
1075	4932.YDR079C-A	TFB5	TFB5
1076	4932.YDR079W	PET100	PT100
1077	4932.YDR080W	VPS41	VPS41
1078	4932.YDR081C	PDC2	PDC2
1079	4932.YDR082W	STN1	STN1
1080	4932.YDR083W	RRP8	RRP8
1081	4932.YDR084C	TVP23	TVP23
1082	4932.YDR085C	AFR1	AFR1
1083	4932.YDR086C	SSS1	SC61G
1084	4932.YDR087C	RRP1	RRP1
1085	4932.YDR088C	SLU7	SLU7
1086	4932.YDR089W	VTC5	YD089
1087	4932.YDR090C	YDR090C	YD090
1088	4932.YDR091C	RLI1	RLI1
1089	4932.YDR092W	UBC13	UBC13
1090	4932.YDR093W	DNF2	ATC4
1091	4932.YDR094W	YDR094W	YD94W
1092	4932.YDR095C	YDR095C	YD095
1093	4932.YDR096W	GIS1	GIS1
1094	4932.YDR097C	MSH6	MSH6
1095	4932.YDR098C	YDR098C	GLRX3
1096	4932.YDR098C-A	YDR098C-A	YD11A
1097	4932.YDR098C-B	YDR098C-B	YD11B
1098	4932.YDR099W	BMH2	BMH2
1099	4932.YDR100W	TVP15	TVP15
1100	4932.YDR101C	ARX1	ARX1
1101	4932.YDR102C	YDR102C	YD102
1102	4932.YDR103W	STE5	STE5
1103	4932.YDR104C	SPO71	SPO71
1104	4932.YDR105C	TMS1	TMS1
1105	4932.YDR106W	ARP10	ARP10
1106	4932.YDR107C	TMN2	TMN2
1107	4932.YDR108W	TRS85	TRS85
1108	4932.YDR109C	YDR109C	YDR09
1109	4932.YDR110W	FOB1	FOB1
1110	4932.YDR111C	GPT	GPT
1111	4932.YDR112W	IRC2	IRC2
1112	4932.YDR113C	PDS1	SECU
1113	4932.YDR114C	YDR14	YDR14
1114	4932.YDR115W	MRX14	RM34
1115	4932.YDR116C	MRPL1	RM01
1116	4932.YDR117C	TMA64	TMA64
1117	4932.YDR118W	YDR118W	APC4
1118	4932.YDR118W-A	YDR118W-A	YD18A
1119	4932.YDR119W	VBA4	VBA4
1120	4932.YDR119W-A	COX26	COX26
1121	4932.YDR120C	TRM1	TRM1
1122	4932.YDR121W	DPB4	DPB4
1123	4932.YDR122W	KIN1	KIN1
1124	4932.YDR123C	INO2	INO2
1125	4932.YDR124W	YDR124W	YD124
1126	4932.YDR125C	ECM18	ECM18
1127	4932.YDR126W	SWF1	SWF1
1128	4932.YDR127W	SK	SK
1129	4932.YDR128W	MTC5	WDR59
1130	4932.YDR129C	SAC6	FIMB
1131	4932.YDR130C	FIN1	FIN1
1132	4932.YDR131C	YDR131C	YD131
1133	4932.YDR132C	YDR132C	YD132
1134	4932.YDR133C	YDR33	YDR33
1135	4932.YDR135C	YCF1	YCFI
1136	4932.YDR136C	VPS61	VPS61
1137	4932.YDR137W	RGP1	RGP1
1138	4932.YDR138W	HPR1	HPR1
1139	4932.YDR139C	RUB1	RUB1
1140	4932.YDR140W	MTQ2	MTQ2
1141	4932.YDR141C	DOP1	DOP1
1142	4932.YDR142C	PEX7	PEX7
1143	4932.YDR143C	SAN1	SAN1
1144	4932.YDR144C	MKC7	MKC7
1145	4932.YDR145W	TAF12	TAF12
1146	4932.YDR146C	SWI5	SWI5
1147	4932.YDR147W	EKI1	EKI1
1148	4932.YDR148C	KGD2	ODO2
1149	4932.YDR149C	YDR149C	YD149
1150	4932.YDR150W	NUM1	NUM1
1151	4932.YDR151C	CTH1	CTH1
1152	4932.YDR152W	GIR2	GIR2
1153	4932.YDR153C	ENT5	ENT5
1154	4932.YDR154C	YDR154C	YD154
1155	4932.YDR155C	CPR1	SCC1
1156	4932.YDR156W	RPA14	RPA14
1157	4932.YDR157W	YDR157W	YD57W
1158	4932.YDR158W	HOM2	THR2
1159	4932.YDR159W	SAC3	SAC3
1160	4932.YDR160W	SSY1	SSY1
1161	4932.YDR161W	ACL4	ACL4
1162	4932.YDR162C	NBP2	NBP2
1163	4932.YDR163W	CWC15	CWC15
1164	4932.YDR164C	SEC1	SEC1
1165	4932.YDR165W	TRM82	TRM82
1166	4932.YDR166C	SEC5	SEC5
1167	4932.YDR167W	TAF10	TAF10
1168	4932.YDR168W	CDC37	CDC37
1169	4932.YDR169C	YDR169C	STB3
1170	4932.YDR169C-A	YDR169C-A	YD169
1171	4932.YDR170C	SEC7	SEC7
1172	4932.YDR170W-A	YDR170W-A	YD17A
1173	4932.YDR171W	HSP42	HSP42
1174	4932.YDR172W	[PSI]	[PSI]
1175	4932.YDR173C	ARG82	IPMK
1176	4932.YDR174W	HMO1	HMO1
1177	4932.YDR175C	RSM24	RT24
1178	4932.YDR176W	NGG1	NGG1
1179	4932.YDR177W	UBC1	UBC1
1180	4932.YDR178W	SDH4	DHSD
1181	4932.YDR179C	CSN9	CSN9
1182	4932.YDR179W-A	NVJ3	YD179
1183	4932.YDR180W	SCC2	SCC2
1184	4932.YDR181C	SAS4	SAS4
1185	4932.YDR182W	YDR182W	CDC1
1186	4932.YDR182W-A	YDR182W-A	YD182
1187	4932.YDR183W	PLP1	PLP1
1188	4932.YDR184C	ATC1	LIC4
1189	4932.YDR185C	UPS3	UPS3
1190	4932.YDR186C	SND1	SND1
1191	4932.YDR187C	YDR187C	YD87C
1192	4932.YDR188W	CCT6	TCPZ
1193	4932.YDR189W	SLY1	SLY1
1194	4932.YDR190C	RVB1	RUVB1
1195	4932.YDR191W	HST4	HST4
1196	4932.YDR192C	RIP1	RIP1
1197	4932.YDR193W	YDR193W	YD193
1198	4932.YDR194C	MSS116	MS116
1199	4932.YDR194W-A	YDR194W-A	YD194
1200	4932.YDR195W	REF2	REF2
1201	4932.YDR196C	CAB5	CAB5
1202	4932.YDR197W	CBS2	CBS2
1203	4932.YDR198C	RKM2	RKM2
1204	4932.YDR199W	YDR199W	YD99W
1205	4932.YDR200C	VPS64	VPS64
1206	4932.YDR201W	SPC19	SPC19
1207	4932.YDR202C	RAV2	RAV2
1208	4932.YDR203W	YDR203W	YD203
1209	4932.YDR204W	COQ4	COQ4
1210	4932.YDR205W	MSC2	MSC2
1211	4932.YDR206W	EBS1	EBS1
1212	4932.YDR207C	UME6	UME6
1213	4932.YDR208W	MSS4	MSS4
1214	4932.YDR209C	YDR209C	YD209
1215	4932.YDR210C-C	YDR210C-C	YD12A
1216	4932.YDR210C-D	YDR210C-D	YD12B
1217	4932.YDR210W	YDR210W	YD210
1218	4932.YDR210W-A	YDR210W-A	YD22A
1219	4932.YDR210W-B	YDR210W-B	YD22B
1220	4932.YDR211W	GCD6	EI2BE
1221	4932.YDR212W	TCP1	TCPA
1222	4932.YDR213W	UPC2	UPC2
1223	4932.YDR214W	AHA1	AHA1
1224	4932.YDR215C	YDR215C	YD215
1225	4932.YDR216W	ADR1	ADR1
1226	4932.YDR217C	RAD9	RAD9
1227	4932.YDR218C	SPR28	SPR28
1228	4932.YDR219C	MFB1	MFB1
1229	4932.YDR220C	YDR220C	YD220
1230	4932.YDR221W	GTB1	GTB1
1231	4932.YDR222W	YDR22	YDR22
1232	4932.YDR223W	CRF1	CRF1
1233	4932.YDR224C	HTB1	H2B1
1234	4932.YDR225W	HTA1	H2A1
1235	4932.YDR226W	ADK1	KAD2
1236	4932.YDR227W	SIR4	SIR4
1237	4932.YDR228C	PCF11	PCF11
1238	4932.YDR229W	IVY1	IVY1
1239	4932.YDR230W	YDR230W	YD230
1240	4932.YDR231C	COX20	COX20
1241	4932.YDR232W	HEM1	HEM1
1242	4932.YDR233C	RTN1	RTN1
1243	4932.YDR234W	LYS4	LYS4
1244	4932.YDR235W	PRP42	PRP42
1245	4932.YDR236C	FMN1	RIFK
1246	4932.YDR237W	MRPL7	RM07
1247	4932.YDR238C	SEC26	COPB
1248	4932.YDR239C	YDR239C	YD239
1249	4932.YDR240C	SNU56	SNU56
1250	4932.YDR241W	BUD26	BUD26
1251	4932.YDR242W	AMD2	AMDY
1252	4932.YDR243C	PRP28	PRP28
1253	4932.YDR244W	PEX5	PEX5
1254	4932.YDR245W	MNN10	MNN10
1255	4932.YDR246W	YDR246W	TRS23
1256	4932.YDR246W-A	YDR246W-A	YD246
1257	4932.YDR247W	VHS1	VHS1
1258	4932.YDR248C	YDR248C	GNTK
1259	4932.YDR249C	YDR249C	YD249
1260	4932.YDR250C	YDR250C	YD250
1261	4932.YDR251W	PAM1	PAM1
1262	4932.YDR252W	BTT1	NACB2
1263	4932.YDR253C	MET32	MET32
1264	4932.YDR254W	CHL4	CENPN
1265	4932.YDR255C	RMD5	RMD5
1266	4932.YDR256C	CTA1	CATA
1267	4932.YDR257C	RKM4	RKM4
1268	4932.YDR258C	HSP78	HSP78
1269	4932.YDR259C	YAP6	YAP6
1270	4932.YDR260C	SWM1	SWM1
1271	4932.YDR261C	YDR261C	EXG2
1272	4932.YDR261C-C	YDR261C-C	YD13A
1273	4932.YDR261C-D	YDR261C-D	YD13B
1274	4932.YDR261W-A	YDR261W-A	YD23A
1275	4932.YDR261W-B	YDR261W-B	YD23B
1276	4932.YDR262W	YDR262W	YFAS1
1277	4932.YDR263C	DIN7	DIN7
1278	4932.YDR264C	AKR1	AKR1
1279	4932.YDR265W	PEX10	PEX10
1280	4932.YDR266C	HEL2	HEL2
1281	4932.YDR267C	CIA1	CIAO1
1282	4932.YDR268W	MSW1	SYWM
1283	4932.YDR269C	YDR269C	YD269
1284	4932.YDR270W	CCC2	ATU2
1285	4932.YDR271C	YDR271C	YD271
1286	4932.YDR272W	GLO2	GLO2
1287	4932.YDR273W	DON1	DON1
1288	4932.YDR274C	YDR274C	YD274
1289	4932.YDR275W	BSC2	BSC2
1290	4932.YDR276C	PMP3	PMP3
1291	4932.YDR277C	MTH1	MTH1
1292	4932.YDR278C	YDR278C	YD278
1293	4932.YDR279W	RNH202	RNH2B
1294	4932.YDR280W	RRP45	RRP45
1295	4932.YDR281C	PHM6	PHM6
1296	4932.YDR282C	MRX10	MRX10
1297	4932.YDR283C	GCN2	GCN2
1298	4932.YDR284C	ZRG1	ZRG1
